Offer                                         Publisher    Sku                           Urn                                                                                          Version
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202007290                        20.04.202007290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202008140                        20.04.202008140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202009030                        20.04.202009030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202009070                        20.04.202009070
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202009211                        20.04.202009211
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202010140                        20.04.202010140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202010260                        20.04.202010260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202011230                        20.04.202011230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202012010                        20.04.202012010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202012100                        20.04.202012100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202012110                        20.04.202012110
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202101050                        20.04.202101050
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202101081                        20.04.202101081
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202101120                        20.04.202101120
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202101191                        20.04.202101191
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202101290                        20.04.202101290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202102010                        20.04.202102010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202102220                        20.04.202102220
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202102230                        20.04.202102230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202103150                        20.04.202103150
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202103230                        20.04.202103230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202103250                        20.04.202103250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202104130                        20.04.202104130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202104150                        20.04.202104150
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202105030                        20.04.202105030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202105130                        20.04.202105130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202106030                        20.04.202106030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202106140                        20.04.202106140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202106230                        20.04.202106230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202107200                        20.04.202107200
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202108250                        20.04.202108250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202109070                        20.04.202109070
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202109080                        20.04.202109080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202109290                        20.04.202109290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202110210                        20.04.202110210
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202110260                        20.04.202110260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202111080                        20.04.202111080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202111210                        20.04.202111210
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202111290                        20.04.202111290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202112020                        20.04.202112020
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202201040                        20.04.202201040
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202201100                        20.04.202201100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202201180                        20.04.202201180
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202201260                        20.04.202201260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202201310                        20.04.202201310
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202203020                        20.04.202203020
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202105110                 20.04.202105110
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202202080                 20.04.202202080
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202202130                 20.04.202202130
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202202150                 20.04.202202150
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202202151                 20.04.202202151
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202202280                 20.04.202202280
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202203020                 20.04.202203020
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts               Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts:20.04.202203070                 20.04.202203070
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts-gen2          Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts-gen2:20.04.202202080            20.04.202202080
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts-gen2          Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts-gen2:20.04.202202130            20.04.202202130
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts-gen2          Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts-gen2:20.04.202202150            20.04.202202150
0001-com-ubuntu-server-focal-daily            Canonical    20_04-daily-lts-gen2          Canonical:0001-com-ubuntu-server-focal-daily:20_04-daily-lts-gen2:20.04.202202151            20.04.202202151
